Employee_ID,Age,Gender,Department,Job_Level,Salary,Years_at_Company,Performance_Score,Last_Promotion_Date,Absence_Days,Work_Location
E4335,23,Non-binary,HR,2,4411,8,4,12/02/2020,12,In-office
E4094,28,Non-binary,Engineering,2,5443,18,5,30/04/2020,8,Remote
E2291,24,Female,Sales,2,3861,14,3,3/05/2020,11,Remote
E7461,28,Female,HR,2,6123,12,1,16/07/2024,0,In-office
E3516,58,Male,Marketing,1,8171,3,2,12/02/2021,2,Remote
E8745,31,Non-binary,Sales,1,6114,14,4,20/10/2024,3,In-office
E3568,40,Male,Engineering,1,4551,12,3,15/07/2021,15,Hybrid
E3414,58,Female,Marketing,2,8107,12,4,26/09/2024,13,Remote
E5910,48,Male,Marketing,1,3679,9,3,16/05/2022,13,Hybrid
E3709,39,Female,Sales,2,3899,5,4,11/01/2021,3,Remote
E7445,28,Non-binary,Engineering,3,4921,10,4,14/06/2021,5,In-office
E3798,24,Male,Engineering,3,5751,4,1,17/03/2024,1,Remote
E1014,58,Female,HR,3,5653,13,3,6/08/2022,12,In-office
E8685,50,Female,Sales,2,5292,20,2,1/03/2020,5,Hybrid
E6828,51,Male,HR,2,5747,12,1,19/01/2024,9,In-office
E7841,49,Female,Engineering,3,5430,3,4,1/02/2022,6,In-office
E1967,42,Male,Sales,1,8154,19,4,8/05/2023,15,In-office
E6363,49,Female,HR,1,4504,5,2,27/10/2020,10,In-office
E5480,40,Non-binary,HR,2,7660,18,3,15/09/2022,8,In-office
E8661,46,Female,Marketing,1,7252,13,1,3/07/2024,12,Hybrid
E6779,34,Non-binary,Marketing,3,6126,9,5,22/11/2021,8,Hybrid
E1782,34,Male,HR,3,5683,17,5,29/12/2021,10,Hybrid
E4581,29,Non-binary,Marketing,3,3703,6,2,22/07/2022,5,In-office
E1913,45,Female,Marketing,3,5510,15,2,1/03/2022,12,In-office
E9869,45,Non-binary,Marketing,2,4266,8,3,21/10/2023,11,Hybrid
E6894,25,Male,Marketing,2,5631,1,4,23/04/2024,10,In-office
E5548,26,Non-binary,Marketing,1,6227,7,5,3/02/2022,7,Remote
E5561,52,Non-binary,Engineering,1,8769,20,2,16/06/2023,11,Hybrid
E2912,44,Male,Sales,1,3058,4,2,14/03/2021,15,Remote
E3712,47,Non-binary,Engineering,3,3979,18,3,22/05/2020,7,Remote
E3699,58,Non-binary,Engineering,2,5633,4,1,11/03/2024,8,Hybrid
E6103,44,Male,Marketing,3,5077,4,3,21/12/2023,11,Remote
E2261,42,Female,Sales,3,4183,4,1,7/01/2020,12,In-office
E6177,27,Male,Engineering,3,8244,16,3,14/02/2022,11,Hybrid
E5707,33,Female,Engineering,1,6880,15,5,12/04/2024,8,Hybrid
E8606,44,Female,Engineering,1,3980,16,1,20/06/2020,5,Hybrid
E1171,59,Non-binary,Engineering,2,7992,10,1,21/02/2020,0,Hybrid
E9888,37,Non-binary,Engineering,3,5625,5,3,16/05/2022,9,Remote
E7825,54,Non-binary,Engineering,2,5469,2,4,20/02/2021,12,In-office
E7368,60,Male,Marketing,3,6905,13,2,4/05/2020,9,Remote
E4800,41,Female,HR,3,5168,14,2,23/07/2022,2,Remote
E2635,41,Female,Marketing,1,3653,20,1,5/02/2020,10,In-office
E4802,35,Male,Engineering,3,7790,20,2,28/03/2024,6,Remote
E5009,55,Non-binary,Marketing,1,6779,17,2,22/04/2022,13,In-office
E6225,47,Non-binary,Engineering,1,5768,1,1,26/01/2024,10,Hybrid
E2442,56,Female,Engineering,2,7321,12,5,28/07/2020,8,Hybrid
E2921,60,Non-binary,HR,2,4728,18,5,19/05/2020,6,Hybrid
E5319,54,Male,Sales,1,6380,18,1,10/10/2023,12,Remote
E4260,27,Female,Marketing,3,3408,17,2,21/09/2023,4,In-office
E3067,54,Female,Sales,1,7167,2,4,31/07/2024,8,Remote
E1717,33,Female,Marketing,3,8732,7,3,16/10/2024,2,Remote
E8625,30,Female,Engineering,1,3385,13,2,15/12/2021,0,Remote
E5496,33,Female,HR,1,3317,14,1,20/04/2023,3,Hybrid
E2498,45,Female,Engineering,1,3214,15,4,19/06/2023,4,In-office
E3866,51,Non-binary,Sales,2,8008,4,1,3/07/2022,10,Hybrid
E8442,30,Non-binary,Marketing,3,6683,8,1,18/10/2020,0,Hybrid
E5629,52,Male,Engineering,1,4452,12,5,7/08/2022,5,In-office
E8012,24,Non-binary,Marketing,1,3231,15,1,15/03/2024,7,Hybrid
E9133,27,Female,HR,3,6801,4,4,16/03/2020,11,Remote
E8956,27,Non-binary,Engineering,2,3981,1,3,21/12/2023,13,In-office
E3171,58,Non-binary,Marketing,1,5218,1,4,28/08/2023,7,Hybrid
E3916,32,Non-binary,Sales,3,3063,18,1,24/06/2023,0,Remote
E9395,31,Non-binary,Engineering,1,4378,16,3,20/01/2022,2,In-office
E9021,35,Non-binary,Marketing,2,3212,11,5,28/11/2024,15,Hybrid
E5666,56,Non-binary,Sales,2,5673,12,3,19/04/2024,1,In-office
E4314,40,Non-binary,HR,1,4068,5,4,4/01/2025,5,Remote
E1934,43,Non-binary,Sales,3,8919,7,1,18/04/2020,6,In-office
E1966,44,Female,Sales,3,4836,3,4,6/04/2024,3,Hybrid
E2737,50,Female,Engineering,2,3367,4,1,27/03/2022,5,In-office
E5899,30,Non-binary,Sales,3,3685,10,2,22/11/2021,3,In-office
E3729,29,Non-binary,Engineering,1,4066,19,1,31/07/2021,5,Remote
E8736,22,Non-binary,Marketing,2,3918,7,5,26/04/2022,12,Hybrid
E2961,27,Female,HR,2,6008,15,4,3/08/2020,12,Hybrid
E1714,48,Female,Marketing,1,8243,13,3,4/01/2023,9,Hybrid
E1853,43,Female,HR,2,3768,15,2,8/09/2024,3,In-office
E6040,55,Male,Sales,2,6306,4,5,21/05/2022,11,Hybrid
E9325,56,Female,Marketing,3,7682,5,4,16/07/2021,13,Remote
E2486,26,Female,Sales,1,8646,12,2,14/04/2023,3,In-office
E7619,55,Non-binary,Engineering,3,6605,11,2,29/08/2023,0,In-office
E4022,54,Female,Engineering,3,3022,9,5,14/05/2022,13,Hybrid
E9208,27,Female,Engineering,1,3279,9,3,28/08/2023,12,Remote
E1353,26,Female,Engineering,2,8489,3,3,6/07/2020,0,In-office
E9684,38,Male,Marketing,1,4069,1,2,23/09/2021,5,Remote
E5281,42,Female,Engineering,1,6762,4,3,1/09/2022,3,In-office
E8695,34,Female,HR,2,3127,12,2,29/09/2022,11,Hybrid
E3952,45,Non-binary,Engineering,1,8418,8,1,30/05/2024,3,Hybrid
E8328,58,Female,HR,2,8494,12,3,29/09/2024,11,Remote
E6066,26,Male,Engineering,1,4630,7,1,31/03/2020,5,Remote
E6164,25,Female,Sales,1,4974,20,3,4/07/2021,15,Remote
E8006,52,Non-binary,HR,1,4416,18,3,29/05/2020,11,Remote
E8993,22,Non-binary,Marketing,2,6383,18,1,15/12/2022,4,Hybrid
E8395,46,Male,HR,2,8589,7,5,28/11/2020,1,Remote
E5950,33,Female,HR,1,5943,4,3,18/10/2021,12,Hybrid
E1943,42,Male,HR,2,7002,11,3,14/07/2024,7,In-office
E8603,37,Male,Sales,2,8035,12,2,23/12/2021,13,Hybrid
E8652,29,Female,Sales,2,7572,19,4,31/07/2023,13,Hybrid
E4594,46,Female,Engineering,3,3313,7,3,12/04/2023,13,Hybrid
E1094,52,Female,Sales,3,3692,16,3,9/03/2023,11,Hybrid
E1651,32,Male,HR,3,4018,9,1,11/01/2021,9,Hybrid
E8453,28,Male,Marketing,3,3721,4,2,18/11/2023,11,In-office
E1314,32,Female,Sales,2,3731,1,4,27/01/2022,14,Hybrid
E8107,59,Female,HR,1,8507,2,2,7/04/2021,7,Hybrid
E7238,45,Male,Engineering,1,8112,3,1,1/11/2024,10,Remote
E8682,26,Male,Marketing,1,3707,6,5,6/03/2020,0,Hybrid
E3224,57,Non-binary,Engineering,2,7649,2,3,7/03/2020,14,Hybrid
E9933,24,Male,Engineering,1,7766,12,2,27/09/2023,12,Remote
E6346,44,Female,Marketing,3,4088,14,4,29/09/2024,0,Remote
E8873,42,Non-binary,Marketing,3,5477,1,1,25/11/2021,2,In-office
E5055,57,Female,Marketing,3,8305,9,5,10/11/2024,10,In-office
E2389,47,Male,Marketing,1,5703,13,5,5/01/2025,15,Remote
E5544,27,Male,Sales,3,4040,2,3,2/10/2020,11,In-office
E3829,23,Male,HR,2,6420,9,2,29/03/2023,4,Remote
E3628,24,Male,Marketing,1,6473,17,3,2/01/2025,7,In-office
E4653,60,Male,Engineering,1,7618,10,4,19/09/2021,12,Hybrid
E9745,27,Non-binary,Marketing,2,6846,9,3,21/08/2024,2,Hybrid
E6543,42,Non-binary,HR,2,3863,20,2,4/10/2022,14,In-office
E8078,50,Male,Marketing,1,6917,2,1,6/10/2024,6,In-office
E4962,60,Male,Sales,1,8697,10,1,23/04/2021,14,Remote
E7008,41,Female,HR,3,3096,17,4,28/11/2021,6,Remote
E1687,33,Female,Engineering,2,4354,6,4,22/10/2022,4,Remote
E8940,42,Male,Marketing,3,8646,7,1,18/02/2024,12,In-office
E1681,25,Male,Sales,3,7282,2,3,6/12/2024,13,In-office
E5865,54,Female,HR,3,7986,7,3,22/09/2023,8,In-office
E5056,44,Non-binary,Marketing,1,5605,5,2,17/11/2024,15,In-office
E5631,56,Male,Marketing,2,4802,9,1,2/02/2022,15,Remote
E1713,51,Male,Sales,1,6971,5,3,20/07/2024,1,Hybrid
E5980,57,Non-binary,Marketing,1,4211,16,3,24/02/2024,5,In-office
E4966,38,Non-binary,Marketing,1,3656,16,1,14/06/2022,10,Remote
E8648,56,Female,Marketing,3,8739,1,5,31/01/2024,15,Hybrid
E7972,39,Male,Marketing,1,3142,13,1,31/07/2020,1,In-office
E6810,54,Female,Sales,1,7669,12,2,30/08/2021,6,Remote
E2372,46,Female,HR,1,3471,11,1,15/10/2020,12,In-office
E1071,42,Male,Marketing,2,5791,5,1,10/11/2023,9,Hybrid
E9625,52,Male,Marketing,1,7880,5,1,5/10/2020,2,Remote
E2923,46,Non-binary,HR,2,3994,5,1,24/09/2022,4,Hybrid
E8757,55,Male,Sales,1,4722,6,4,3/02/2025,2,In-office
E6918,25,Male,Engineering,2,5105,6,1,20/07/2023,5,Remote
E5052,33,Male,HR,1,6098,4,5,22/05/2021,2,Remote
E3560,23,Female,HR,2,3310,6,3,2/09/2020,11,In-office
E6696,59,Female,Marketing,2,3959,18,4,9/05/2023,10,Remote
E1691,42,Non-binary,Marketing,3,6986,2,2,13/04/2020,9,Hybrid
E9267,60,Male,HR,3,4742,19,2,26/12/2021,1,Hybrid
E2230,53,Male,HR,3,4094,6,2,14/04/2023,6,Hybrid
E3562,59,Female,Engineering,1,5199,13,1,25/11/2023,12,Hybrid
E1646,45,Male,Marketing,3,7956,8,5,6/07/2021,11,In-office
E2649,50,Non-binary,Marketing,1,8457,13,4,5/02/2025,2,Remote
E7305,41,Non-binary,HR,3,8953,19,2,5/01/2024,0,Hybrid
E1359,35,Non-binary,Sales,2,4150,8,2,20/03/2021,15,Hybrid
E4797,45,Non-binary,Sales,1,7332,19,5,19/12/2024,3,Remote
E4882,35,Female,HR,1,4247,8,1,7/05/2024,4,In-office
E4608,46,Non-binary,Engineering,3,8988,2,4,16/07/2022,11,Hybrid
E6062,47,Female,Marketing,2,8306,16,5,8/09/2023,7,In-office
E2823,31,Female,HR,2,4995,19,4,21/06/2020,0,Remote
E8062,23,Female,Marketing,1,6464,16,5,31/03/2024,5,Hybrid
E4300,23,Non-binary,HR,1,5998,15,3,9/05/2023,11,In-office
E6225,52,Male,Marketing,1,3262,14,5,14/06/2020,3,In-office
E2537,27,Female,HR,3,4594,2,4,19/12/2024,8,In-office
E3079,47,Male,Engineering,3,3878,15,3,1/01/2025,4,In-office
E2634,29,Non-binary,Engineering,3,5959,19,1,13/03/2022,1,In-office
E8740,44,Female,Engineering,2,7978,2,3,30/11/2023,9,In-office
E5468,34,Non-binary,Sales,2,8710,8,1,14/05/2022,7,Remote
E1082,52,Non-binary,Sales,2,5814,1,2,1/05/2024,0,Remote
E3897,23,Male,Marketing,1,5867,20,4,6/07/2023,12,Hybrid
E1423,29,Female,Marketing,3,8822,17,2,28/09/2021,13,In-office
E8803,56,Male,HR,2,3929,8,2,25/09/2021,6,Hybrid
E7147,32,Female,Marketing,3,4530,1,5,24/05/2020,7,In-office
E8329,32,Non-binary,Engineering,2,8228,12,2,5/04/2024,8,Hybrid
E5757,28,Female,Sales,2,5277,18,5,29/09/2022,10,Hybrid
E6677,43,Female,Marketing,1,6077,7,5,15/01/2020,6,In-office
E9454,52,Non-binary,HR,3,8082,8,4,26/06/2022,15,In-office
E5965,32,Non-binary,Marketing,3,6753,14,2,3/07/2020,2,Hybrid
E1278,35,Female,Sales,2,7403,1,4,29/05/2024,2,Hybrid
E6898,33,Female,Marketing,1,3081,1,2,26/07/2020,10,In-office
E3511,54,Male,Marketing,1,7818,1,1,29/02/2024,6,Hybrid
E3726,43,Male,Engineering,2,3329,8,4,11/09/2021,13,Remote
E6422,28,Female,Engineering,1,5131,14,2,13/03/2022,5,Remote
E2069,50,Male,Marketing,2,8375,9,3,23/10/2024,15,Hybrid
E3279,48,Non-binary,Engineering,1,6476,14,4,8/01/2024,14,Hybrid
E6805,40,Male,HR,1,4917,20,1,23/11/2024,9,Hybrid
E9451,29,Female,HR,3,8364,10,4,31/12/2024,6,In-office
E7894,40,Male,Engineering,1,6518,17,4,20/03/2023,12,Hybrid
E4925,53,Non-binary,HR,1,8066,16,2,25/03/2021,2,Remote
E3654,25,Female,Marketing,3,3436,3,5,27/06/2020,4,Remote
E4783,60,Male,Engineering,2,5279,15,1,18/10/2022,13,Remote
E7714,32,Female,Marketing,2,4395,16,3,3/06/2020,5,Hybrid
E5917,34,Female,Sales,1,5345,16,2,19/03/2022,6,In-office
E2742,29,Male,Engineering,2,7202,6,5,24/02/2024,7,In-office
E2012,48,Non-binary,Sales,3,8673,15,2,29/09/2022,3,Hybrid
E3416,23,Male,Engineering,2,5882,11,4,18/11/2023,4,Hybrid
E4036,52,Non-binary,Engineering,3,7970,5,1,6/06/2021,7,Hybrid
E5180,32,Male,Marketing,3,5888,15,5,19/04/2021,0,Hybrid
E8164,39,Female,Marketing,2,5629,15,2,21/08/2020,12,Remote
E2505,46,Female,HR,3,4934,5,3,24/02/2023,8,Hybrid
E9815,33,Male,HR,1,4165,2,1,21/08/2020,2,In-office
E2756,53,Male,Marketing,1,5005,17,3,25/04/2021,3,Remote
E8756,33,Non-binary,HR,3,4747,16,2,6/10/2023,9,Hybrid
E3948,43,Female,HR,2,5884,20,5,12/02/2024,12,Remote
E7034,49,Non-binary,Engineering,1,5322,18,5,19/09/2022,14,Hybrid
E2181,34,Male,Sales,1,8609,1,4,26/05/2020,2,In-office
E3432,25,Non-binary,Sales,2,5212,15,3,20/10/2024,10,In-office
E8739,39,Non-binary,Sales,1,6128,16,1,22/02/2022,0,Hybrid
E8166,37,Female,HR,3,3715,17,3,10/06/2022,5,In-office
E6187,29,Female,Sales,1,6486,2,2,7/10/2021,8,In-office
E3692,31,Non-binary,Engineering,2,7587,2,4,12/09/2024,5,In-office
E1840,43,Non-binary,Marketing,3,7530,10,2,28/11/2022,5,In-office
E8337,53,Non-binary,Sales,1,3132,14,4,1/11/2020,10,Hybrid
E1365,37,Male,Marketing,1,6216,3,2,12/03/2020,12,Remote
E8465,49,Non-binary,HR,2,8401,10,3,27/05/2022,11,Hybrid
E5112,52,Male,Engineering,3,5859,9,5,5/06/2020,5,Remote
E5031,60,Non-binary,HR,2,7946,4,5,28/04/2024,5,Hybrid
E2301,35,Female,HR,2,6541,14,1,9/03/2020,10,Hybrid
E1806,60,Male,Sales,2,7180,13,3,30/04/2022,5,Remote
E7259,36,Female,HR,2,4870,13,5,6/12/2020,9,Hybrid
E7080,27,Male,Sales,3,6775,1,3,26/09/2022,10,In-office
E6632,56,Female,HR,3,6660,13,2,24/04/2021,9,In-office
E5752,29,Female,HR,1,8586,12,2,20/07/2021,1,In-office
E8487,56,Non-binary,Marketing,2,7018,8,3,17/04/2023,12,Hybrid
E2966,45,Male,Sales,1,3802,10,1,14/03/2023,3,Remote
E7297,41,Non-binary,HR,1,8269,13,5,16/03/2024,5,In-office
E2711,31,Non-binary,HR,2,3236,7,1,27/08/2024,8,In-office
E4573,32,Non-binary,Sales,3,3775,11,3,25/04/2021,14,Remote
E1157,42,Non-binary,HR,2,5961,14,4,22/01/2024,13,Remote
E1362,41,Non-binary,Engineering,3,6415,11,3,28/06/2021,0,Hybrid
E2288,27,Non-binary,Marketing,1,6076,7,5,6/10/2020,6,Hybrid
E6031,44,Male,Sales,1,6264,9,2,19/05/2023,8,Remote
E7018,45,Female,Sales,3,7724,11,1,4/03/2022,10,In-office
E7101,57,Female,Engineering,2,5746,3,4,7/11/2023,12,In-office
E2581,47,Female,Sales,1,5915,19,2,4/11/2021,7,In-office
E7377,42,Female,Engineering,3,4175,3,1,15/02/2021,7,Hybrid
E5830,50,Non-binary,HR,3,5965,10,5,1/09/2024,9,Hybrid
E3119,48,Non-binary,Marketing,1,6470,12,3,21/07/2024,13,Remote
E9243,47,Male,Engineering,2,7150,9,3,10/11/2021,9,Hybrid
E8755,54,Non-binary,Engineering,3,5226,3,5,27/08/2023,7,Remote
E4636,44,Female,Marketing,2,3997,9,3,28/01/2025,14,Hybrid
E8595,54,Male,HR,1,7463,20,2,10/08/2021,12,Remote
E1265,35,Non-binary,Marketing,1,5600,20,1,11/01/2023,2,In-office
E4017,38,Female,Marketing,1,3158,6,4,25/05/2022,10,Hybrid
E6304,49,Male,Engineering,1,8639,15,4,20/09/2023,10,Remote
E2723,23,Male,Marketing,2,3747,2,5,19/12/2022,13,Remote
E8972,55,Non-binary,Engineering,2,5198,15,1,29/06/2021,13,Hybrid
E3909,56,Non-binary,Engineering,2,6250,16,1,19/11/2024,3,Remote
E9536,29,Non-binary,HR,2,5567,13,3,21/11/2020,9,In-office
E3281,25,Non-binary,Engineering,3,3351,14,4,18/08/2023,7,In-office
E1475,59,Non-binary,HR,3,8904,20,3,19/07/2023,12,In-office
E5013,50,Male,HR,3,6261,13,4,31/12/2022,14,Hybrid
E6651,56,Non-binary,HR,1,7296,18,1,14/09/2023,8,Hybrid
E1943,31,Male,Marketing,2,7137,5,5,14/06/2024,10,In-office
E2663,34,Non-binary,Sales,2,7228,16,3,10/04/2020,14,Remote
E4636,47,Female,Marketing,2,5854,5,5,16/06/2021,3,Remote
E4556,49,Male,Engineering,3,6445,1,5,3/12/2020,15,Remote
E3309,29,Male,Sales,3,6633,15,4,5/08/2021,12,Hybrid
E2865,24,Female,HR,2,4396,5,4,14/02/2022,2,In-office
E7753,52,Non-binary,HR,1,4890,16,5,2/07/2022,9,In-office
E3579,59,Non-binary,Marketing,3,6094,17,5,12/04/2020,6,In-office
E8125,28,Non-binary,HR,2,8815,4,1,13/08/2022,9,Remote
E6652,39,Male,Marketing,2,3269,10,3,12/11/2022,6,Remote
E3088,44,Female,Engineering,3,7138,3,3,16/02/2021,13,Hybrid
E7805,48,Male,Sales,3,8366,16,1,9/08/2021,7,Hybrid
E1668,37,Male,Engineering,3,7483,10,2,24/07/2023,14,Remote
E5177,56,Female,Marketing,1,8905,7,5,31/01/2025,14,In-office
E2339,23,Female,HR,2,6362,19,1,13/09/2024,15,Hybrid
E2656,48,Non-binary,Engineering,1,4471,6,5,27/02/2023,0,Hybrid
E2008,40,Male,Sales,1,8779,20,4,16/06/2020,14,In-office
E9506,44,Male,Sales,3,8336,16,5,9/01/2020,1,In-office
E7950,35,Non-binary,Sales,1,6084,5,3,17/04/2020,3,Remote
E6114,44,Female,Sales,1,3360,18,4,18/11/2024,10,Hybrid
E4799,55,Male,Sales,3,7368,19,5,30/10/2022,7,Remote
E9328,31,Non-binary,HR,3,8692,19,2,29/03/2020,12,Hybrid
E4621,42,Female,Engineering,1,6316,6,5,28/07/2021,2,Hybrid
E8880,57,Male,Sales,1,4962,9,4,13/05/2024,2,In-office
E3996,31,Non-binary,Engineering,3,7305,1,3,14/03/2024,12,Hybrid
E1598,47,Male,Sales,2,5908,11,1,22/09/2021,12,Hybrid
E6877,48,Non-binary,Marketing,3,5246,1,3,12/12/2023,11,Remote
E1986,24,Female,Sales,3,6082,9,2,23/03/2021,14,In-office
E1994,59,Male,Engineering,3,5903,10,2,22/07/2020,14,Remote
E4846,29,Male,Sales,2,5035,8,1,17/08/2024,0,In-office
E2906,52,Non-binary,Sales,3,4340,18,5,8/08/2022,15,Remote
E9664,33,Non-binary,Sales,1,7781,5,3,17/09/2020,4,Remote
E3236,56,Male,Engineering,1,4729,2,2,12/09/2024,0,In-office
E8497,35,Male,Marketing,3,7187,19,3,3/11/2020,1,In-office
E9329,25,Female,Engineering,3,8692,19,1,6/09/2022,1,In-office
E1971,60,Male,Engineering,1,6914,20,2,14/05/2024,8,Hybrid
E1654,39,Male,Marketing,1,6796,1,1,9/11/2024,6,In-office
E6971,37,Female,Engineering,3,8928,2,1,22/11/2022,10,Hybrid
E7341,37,Male,Sales,2,4942,15,4,7/11/2023,8,Remote
E3074,48,Female,Engineering,2,8850,15,4,27/10/2020,4,Hybrid
E6431,37,Female,Marketing,2,4575,8,5,6/10/2023,1,Hybrid
E6491,52,Female,Sales,3,5031,7,3,30/01/2025,15,In-office
E8555,50,Male,HR,2,3951,20,5,3/02/2021,13,Remote
E4473,47,Non-binary,HR,3,4964,13,3,2/08/2021,1,Hybrid
E9606,46,Non-binary,HR,1,4318,13,4,30/06/2021,9,Hybrid
E7536,33,Female,Sales,2,8763,7,5,14/09/2021,8,Remote
E8330,35,Male,Sales,2,4364,15,2,18/02/2021,5,Hybrid
E3076,37,Non-binary,Sales,1,6140,18,1,21/07/2024,11,In-office
E2666,45,Male,Sales,2,8160,5,5,10/09/2023,13,In-office
E6962,51,Male,HR,2,6564,9,3,14/12/2021,10,In-office
E1030,51,Male,Engineering,2,7247,2,5,7/01/2020,5,Remote
E1614,22,Non-binary,HR,1,6759,18,3,17/10/2022,15,Remote
E9938,26,Non-binary,Marketing,3,4708,20,2,26/05/2022,12,Hybrid
E7822,39,Male,Engineering,3,4750,1,4,22/05/2021,14,Remote
E7857,39,Male,Engineering,3,7286,6,5,4/11/2020,13,Remote
E9440,28,Non-binary,Sales,1,4486,5,2,13/09/2023,10,Remote
E8452,29,Male,Sales,3,5517,16,4,18/01/2024,7,In-office
E3624,22,Female,Marketing,1,8175,17,5,29/03/2023,7,Remote
E7161,36,Female,Sales,2,3331,10,2,29/05/2024,15,Hybrid
E5126,58,Female,HR,2,7624,13,1,21/12/2020,8,In-office
E5597,44,Male,HR,1,4545,1,3,5/03/2022,13,Hybrid
E8876,29,Female,Marketing,1,5156,4,3,29/11/2024,5,Hybrid
E6573,52,Non-binary,Sales,2,7369,10,4,29/12/2020,3,In-office
E8243,22,Female,Sales,3,6289,11,2,30/11/2023,11,In-office
E5435,36,Female,Marketing,1,3423,3,2,2/01/2022,5,Hybrid
E4868,31,Male,Marketing,1,8759,7,5,25/01/2021,14,In-office
E9588,59,Female,HR,3,8037,10,3,18/12/2023,2,In-office
E5350,48,Non-binary,Marketing,1,5724,13,5,6/02/2023,11,In-office
E6747,24,Non-binary,Marketing,1,4671,1,2,23/05/2022,6,Hybrid
E8500,43,Male,Engineering,1,4346,14,5,10/06/2022,1,Hybrid
E5648,46,Male,Sales,3,3036,3,5,21/03/2023,14,In-office
E2912,46,Non-binary,Sales,3,7838,17,5,11/08/2022,9,In-office
E3158,44,Male,HR,3,8653,13,1,20/03/2024,13,In-office
E1102,37,Non-binary,HR,3,8557,20,5,30/10/2024,11,Remote
E4687,37,Male,Sales,3,3037,13,3,25/05/2022,2,In-office
E7891,34,Non-binary,Sales,2,5489,20,4,3/12/2020,0,In-office
E7106,38,Non-binary,Marketing,2,6376,15,5,29/08/2024,11,Remote
E1780,55,Female,Marketing,2,5829,2,4,3/11/2023,9,Hybrid
E6134,45,Male,HR,3,8480,7,3,14/12/2021,10,Remote
E6933,33,Male,Engineering,3,7841,1,2,22/08/2021,9,Remote
E7753,24,Male,Engineering,2,3324,16,2,7/07/2021,3,Remote
E3111,34,Non-binary,HR,3,8473,12,2,26/08/2022,14,Hybrid
E1927,33,Non-binary,Sales,2,5944,5,2,18/04/2022,13,In-office
E1211,44,Non-binary,Sales,3,5460,8,4,23/04/2020,14,Hybrid
E7192,51,Female,Sales,1,4621,6,1,22/10/2024,9,Hybrid
E6318,55,Non-binary,HR,1,3603,18,5,10/04/2023,11,In-office
E2033,43,Non-binary,HR,1,6706,6,5,23/11/2020,14,In-office
E5863,37,Non-binary,Sales,3,4354,7,1,17/07/2023,2,In-office
E5471,44,Non-binary,HR,1,4015,20,1,8/03/2023,10,Remote
E3963,52,Male,Marketing,3,6388,17,2,19/08/2023,7,In-office
E2163,29,Female,Marketing,3,4900,13,2,1/01/2023,6,In-office
E4575,54,Female,Marketing,2,4778,6,1,23/04/2021,6,In-office
E4693,57,Female,Engineering,2,8287,18,2,1/12/2021,9,Remote
E5442,49,Male,Marketing,2,6932,9,2,9/10/2023,7,In-office
E1051,38,Male,HR,3,7602,13,4,10/03/2020,13,Remote
E9568,51,Female,HR,1,6626,1,1,29/04/2022,9,Hybrid
E1953,53,Non-binary,Sales,2,4826,18,1,25/01/2021,10,In-office
E3787,23,Male,Engineering,3,3839,10,1,4/12/2022,1,Remote
E5343,57,Male,Marketing,2,7965,8,2,15/01/2020,9,In-office
E7352,33,Female,Engineering,2,7321,17,3,20/01/2025,7,Hybrid
E1663,38,Non-binary,Marketing,3,4698,11,5,26/01/2025,2,In-office
E1315,22,Female,Engineering,1,5847,16,5,4/08/2020,10,Hybrid
E6023,24,Non-binary,HR,3,4924,7,5,11/10/2022,12,Hybrid
E5955,26,Male,HR,2,6513,12,3,7/03/2024,7,Remote
E8091,45,Non-binary,Marketing,1,8243,4,4,26/02/2020,13,Remote
E3864,47,Non-binary,Engineering,3,3015,9,3,27/04/2021,8,Remote
E4063,38,Female,Marketing,1,8190,9,2,3/04/2021,11,In-office
E1858,54,Male,Engineering,3,3548,13,4,20/08/2024,4,In-office
E1045,57,Female,Sales,2,3511,13,3,11/10/2023,0,In-office
E5730,60,Non-binary,HR,1,5583,8,2,1/03/2020,0,Hybrid
E8857,54,Non-binary,Engineering,1,4761,1,1,10/03/2024,9,Hybrid
E2721,47,Female,HR,3,4777,15,2,14/03/2023,5,Remote
E9744,42,Non-binary,HR,3,8858,16,3,8/12/2022,11,Remote
E4896,42,Female,Marketing,3,3876,18,4,24/06/2021,15,Hybrid
E3252,26,Male,HR,3,3360,3,5,25/07/2023,11,Hybrid
E4863,50,Male,Sales,2,8210,14,3,4/02/2022,11,Hybrid
E7987,33,Female,Marketing,1,7050,16,3,17/01/2024,13,In-office
E4286,43,Female,Marketing,3,3577,5,3,16/04/2020,5,Remote
E9455,44,Non-binary,HR,2,5540,17,5,13/02/2020,0,Hybrid
E3963,60,Female,Marketing,1,6814,3,1,10/04/2024,0,In-office
E7870,30,Non-binary,Engineering,1,4552,8,4,16/07/2020,13,In-office
E4212,30,Non-binary,Engineering,1,7516,5,4,22/05/2023,1,In-office
E6192,33,Female,HR,1,4858,15,4,23/02/2022,11,Hybrid
E6568,56,Male,Sales,1,5532,12,3,2/02/2021,5,In-office
E9331,35,Female,Sales,2,6485,5,1,1/12/2023,5,Remote
E1397,25,Non-binary,Sales,1,8225,3,4,27/04/2023,12,In-office
E7071,32,Non-binary,Engineering,1,3618,13,1,28/11/2024,0,Hybrid
E4054,24,Non-binary,Marketing,3,5972,4,3,15/10/2023,11,In-office
E7517,39,Male,Engineering,1,7488,11,3,26/08/2021,13,Hybrid
E9931,23,Female,HR,2,7348,12,5,23/01/2020,3,Hybrid
